0	14
0	32
0	60
0	103
0	113
0	114
0	407
0	471
0	567
0	591
0	632
0	783
0	938
0	986
0	1029
0	1057
0	1321
0	1486
0	1642
0	1726
0	1880
0	1914
0	1924
0	1995
0	2502
0	2505
0	2522
0	2632
0	2790
0	2832
0	2862
0	3003
0	3068
0	3134
0	3369
0	3762
0	4066
1	133
1	261
1	319
1	640
1	792
1	947
1	948
1	1023
1	1340
1	1494
1	1526
1	1653
1	2273
1	2588
1	2862
1	2984
1	4934
2	9
2	96
2	119
2	325
2	498
2	625
2	675
2	806
2	993
2	1361
2	2252
2	2597
2	2859
2	2973
2	3302
2	4328
3	41
3	1409
3	1436
3	1562
3	1565
3	1575
3	1835
3	1908
3	2597
3	2663
3	2806
3	2981
3	3053
3	3291
3	3359
3	3751
3	3800
3	4057
4	2
4	352
4	488
4	489
4	1056
4	1098
4	3715
5	44
5	64
5	166
5	333
5	481
5	508
5	1124
5	1264
5	1292
5	1314
5	1408
5	1641
5	2500
5	4897
5	4925
6	21
6	1886
6	1887
6	2195
6	2718
6	2914
6	3252
6	3750
6	4233
7	2048
7	2081
7	3170
7	3940
7	4487
8	486
8	801
8	1251
8	2056
8	2676
8	3163
8	4299
9	399
9	2269
9	3133
10	0
10	177
10	243
10	353
10	811
10	1013
10	1046
10	1338
10	1381
10	1589
10	1875
10	1973
10	2544
10	4374
11	1046
11	1369
11	1511
11	2555
11	2558
11	2579
11	2743
11	3058
11	3565
12	14
12	323
12	1345
12	1689
12	1960
12	3213
13	3
13	275
13	435
13	639
13	653
13	1251
13	1449
13	1802
13	1877
14	236
14	651
14	706
14	2059
14	2217
15	119
15	181
15	330
15	974
15	1893
16	5
16	162
16	313
16	676
16	1268
16	1449
16	4027
17	182
17	198
17	820
17	1298
17	3147
18	781
19	1658
19	1880
20	30
20	40
20	41
20	69
20	285
20	333
20	337
20	750
20	786
20	1035
20	1252
20	1309
20	1323
20	1344
20	1389
20	1494
20	1724
20	2502
20	2814
20	3013
20	3154
20	3781
20	3862
20	4130
20	4221
21	589
21	942
21	3139
21	4653
22	625
22	777
22	1377
22	1566
22	1989
22	2610
22	3792
23	1799
23	2056
23	4726
25	0
25	11
25	45
25	401
25	726
25	1157
25	1879
25	2500
25	2515
25	3086
25	3128
