0	129
0	237
0	378
0	474
0	577
0	596
0	659
0	753
0	847
0	866
0	950
0	1151
0	1345
0	1501
0	1506
0	1512
0	1604
0	1641
0	1737
0	2299
0	2759
0	2813
1	6
1	211
1	290
1	390
1	440
1	752
1	797
1	940
1	1361
1	1500
1	1803
1	1946
1	2679
2	100
2	149
2	756
2	964
2	1033
2	1432
2	1736
2	1875
2	1987
2	2272
3	37
3	71
3	189
3	197
3	290
3	378
3	396
3	397
3	578
3	753
3	908
3	2355
3	2708
5	381
5	400
5	405
5	407
5	429
5	472
5	610
5	843
5	844
5	990
5	1596
5	1653
5	1682
5	2296
6	88
6	106
6	262
6	820
6	870
6	1336
6	1638
6	2868
7	435
7	481
7	1313
8	14
8	63
8	586
8	759
8	820
8	1595
8	1851
8	1924
8	2859
9	98
9	191
9	905
9	1164
9	1717
9	2086
10	1629
10	1799
10	2231
11	94
11	875
11	1828
11	2460
12	202
12	235
12	1172
12	1255
12	1352
12	1548
12	2250
12	2593
13	97
13	254
13	400
13	823
13	961
13	1005
13	1513
13	1595
13	2271
13	2286
13	2578
13	2896
14	5
14	188
14	200
14	388
14	1594
14	1968
14	2866
14	2881
15	27
15	36
15	192
15	432
15	751
15	1597
15	1816
16	33
16	206
16	864
16	1523
17	1746
17	1875
18	27
18	378
18	1149
18	1245
18	2671
19	612
19	943
19	1550
20	2
21	153
21	253
21	885
21	1781
22	31
22	1148
22	1624
23	388
24	2
24	33
24	41
24	167
24	196
24	237
24	252
24	411
24	1147
24	1402
24	1406
24	1517
24	1571
24	1626
24	2067
24	2112
24	2157
24	2485
24	2624
24	2848
25	241
25	370
25	873
25	1020
25	1151
25	1283
25	1430
25	1536
25	1867
25	2708
26	1140
27	15
27	100
27	167
27	173
27	430
27	874
27	984
27	1150
27	1172
27	2062
27	2257
27	2629
28	1339
28	1713
28	1829
29	53
29	1565
30	212
30	429
30	469
30	1177
30	1501
30	1864
30	1877
30	2302
31	595
31	1051
31	2109
31	2843
33	188
33	604
33	771
33	2050
36	0
36	19
36	419
36	574
36	721
36	1706
36	1927
36	1959
37	0
37	195
37	232
37	1061
39	457
39	2452
41	63
41	175
41	475
41	823
42	3
43	610
43	1270
43	1501
44	144
44	2624
44	2630
45	2034
46	1700
47	25
47	103
47	143
47	268
47	457
47	478
47	768
47	823
47	828
47	851
47	904
47	991
47	1037
47	1050
47	1138
47	1172
47	1608
48	0
48	155
48	1044
48	1543
49	71
49	189
49	305
49	592
49	611
49	774
49	1222
49	1702
49	2131
49	2217
50	200
50	413
50	797
50	1530
50	1595
50	1687
50	2761
51	15
51	200
51	424
51	1503
52	391
53	2
53	39
53	126
53	282
53	387
53	399
53	984
53	1274
53	1618
53	1734
53	1761
53	2871
54	11
55	57
55	495
55	774
55	1219
55	1547
55	1761
55	2343
56	71
56	189
56	867
57	769
57	1501
57	2062
58	529
59	14
59	96
59	388
59	522
59	804
59	1159
59	1222
59	1560
59	1763
59	2250
59	2719
60	100
60	376
60	860
60	1055
60	1421
60	1810
60	1887
60	2171
60	2250
60	2408
61	36
61	109
61	1315
62	853
62	1507
62	1552
63	534
63	1095
64	856
65	13
66	89
66	94
66	658
66	1602
67	16
71	1
71	5
71	13
71	98
71	214
71	225
71	492
71	493
71	1289
71	1523
71	1715
71	2275
72	287
74	12
74	845
76	1515
77	0
77	137
77	908
77	1343
78	2744
82	388
82	2324
83	1512
83	1530
84	36
84	1227
84	1968
85	314
85	765
85	1129
85	2578
87	213
87	1129
87	1983
88	752
88	1154
89	2
89	472
90	939
90	1151
93	1266
94	2
94	40
94	224
94	315
94	751
94	775
94	867
94	2326
95	580
95	750
95	1009
95	2439
95	2690
96	1
96	244
96	387
96	586
96	757
96	914
96	1175
97	15
97	98
97	306
97	528
97	774
97	1713
97	2649
98	6
98	7
98	144
98	189
98	752
98	1515
98	1548
98	1643
100	469
100	798
101	36
101	171
101	1597
101	1687
101	1717
101	1734
101	2111
101	2509
102	63
